ProjectCode,NameProject,SerialNumber,GhabzExit,FactorNumber,FactorType3,KarshenasiAvalie,ReceiverProject,Description,Id,Employer,DateKhoroj,DateVorod,FileDate,DeliveryDate,DateMovaqatExit,SematId,UserId,DateSabtPoroje,DateNiazMoshtari,IsPoshe,FactorType
2635,استاتور اکسیژن 200KW-500RPM-365A-380V,,,,,اورهال تعویض کابل,,,18602,19,,2026-06-29 00:00:00.000,,,,106,28,2026-06-30 16:52:58.413,,True,0
2636,ساخت آرمیچر 4.5 تن ,,,,,,,,18603,8213,,2026-06-29 00:00:00.000,,,,69,29,2026-06-30 16:54:24.403,,True,0
2159,تراکشن آلستوم کامل,0583,,619-812,رسمی,سیم پیچی-هسته چینی-تعویض شفت,ناظری پور,رتور  در شرکت موجود میباشد روتور در مورخ 1405/04/07 ارسال گردید سریال روتور با کد 430 خروج خورد وفاکتور صادر گردید-فاکتور روتور 804 بود باطل گردید و به 812 تغییر یافت,1189,58,2025-02-24 00:00:00.000,2024-05-15 00:00:00.000,,,,106,28,,,False,5
2160,"الکتروموتور 200kw
1400دور-345A",,,487,رسمی,فروش ,ناظری پور,,1190,116,2024-06-01 00:00:00.000,2024-05-18 00:00:00.000,,2024-05-19,,,,,,False,5
RE1/2124,الکتروموتور شراک,,,,,برگشتی,,"تاریخ ورود 1403/03/07
تاریخ خروج: 1403/11/25",1191,151,2024-05-27 00:00:00.000,2024-05-26 00:00:00.000,,,,106,28,,,False,3
2161,موتور گیر بکسی 7/5kw,,,0847,غیر رسمی,اورهال,ناظری پور,,1192,156,2024-05-29 00:00:00.000,2024-05-26 00:00:00.000,,2024-05-27,,,,,,False,8
2162,مگنت,,,523-524/537-538,رسمی,سیم پیچی,ناظری پور,,1193,96,2024-09-28 00:00:00.000,2024-05-26 00:00:00.000,,2024-05-28,,,,,,False,5
2163,آرمیچر4.5 تن,,,650-651,رسمی,سیم پیچی,گرزین,,1194,54,2025-05-20 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2164,آرمیچر5 تن,,,,,سیم پیچی,گرزین,صورتجلسه شماره 30,1195,5214,,2024-06-02 00:00:00.000,,,,106,28,,,False,0
2165,الکتروموتور 4/5 تن ,,,514-515,رسمی,سیم پیچی,,,1196,54,2024-07-04 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2166,الکتروموتور 4/5 تن ,,,514-515,رسمی,سیم پیچی,,,1197,54,2024-07-04 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2167,الکتروموتور 5.5 تن,,,516-517,رسمی,سیم پیچی,,,1198,54,2024-09-08 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2168,الکتروموتور 5.5 تن,,,516-517,رسمی,سیم پیچی,گرزین,,1199,54,2024-07-04 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2169,ترانس تابلو برق,,,497,رسمی,اورهال,,,1200,68,2024-06-13 00:00:00.000,2024-06-02 00:00:00.000,,,,,,,,False,5
2170,الکتروموتور37kwو74A,,,496,رسمی,سیم پیچی,شاکری,,1201,39,2024-06-10 00:00:00.000,2024-06-02 00:00:00.000,,2024-06-06,,,,,,False,5
2171,"الکتروموتور 200kwو380V
RPM1490",,,503,رسمی,سیم پیچی,حسینیان زاده,,1202,116,2024-07-07 00:00:00.000,2024-06-03 00:00:00.000,,2024-06-06,,,,,,False,5
2172,استاتور 315KW و6kv,,,504,رسمی,سیم پیچی,حسینیان زاده,,1203,158,2024-07-08 00:00:00.000,2024-06-05 00:00:00.000,,2024-06-23,,,,,,False,5
2173,ترانس 500kva,,,504,رسمی,سیم پیچی,ناظری پور,,1204,158,2024-07-08 00:00:00.000,2024-06-05 00:00:00.000,,2024-06-19,,,,,,False,5
2174,"الکتروموتور37kw
1400دور",,,499,رسمی,سیم پیچی,رحمت اللهی,,1205,159,2024-06-24 00:00:00.000,2024-06-10 00:00:00.000,,2024-06-10,,,,,,False,5
2175,مگنت  ترمز وینچ جرثقیل,,,523-524,رسمی,سیم پیچی,,,1206,96,2024-09-28 00:00:00.000,2024-06-16 00:00:00.000,,,,,,,,False,5
2176,الکتروموتور زیمنس 132kw,,,558,رسمی,اورهال,ریاحی,,1207,140,2024-11-19 00:00:00.000,2024-06-11 00:00:00.000,,2024-07-10,,,,,,False,5
2177,اسلیپ رینگ,,,557,رسمی,نقشه,,,1208,140,2024-11-19 00:00:00.000,2024-06-13 00:00:00.000,,,,,,,,False,5
2178,اسلیپ رینگ,,,557,رسمی,نقشه,,,1209,140,2024-11-19 00:00:00.000,2024-06-13 00:00:00.000,,,,,,,,False,5
2686,موتور DC 230KW,22001,,,,,,,23611,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:31:59.246,,True,0
2687,موتور AC روتور قفسی 90KW-2972RPM-159A-380V,22005,,,,,,,23612,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:34:53.510,,True,0
2688,کف کش ,22002,,,,,,,23613,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:35:50.016,,True,0
2689,کف کش ,22008,,,,,,,23614,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:36:25.673,,True,0
2690,موتور AC روتور قفسی 22KW-1470RPM-43/24.8A-380/660V,22006,,,,,,,23615,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:39:23.140,,True,0
2691,موتور AC روتور قفسی 30KW-1470RPM-55A-400V,22003,,,,,,,23616,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:42:28.543,,True,0
2692,موتور ACقفسی - 22KW-1463RPM-42.9/24.8A-380/660V,22007,,,,,,,23617,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:53:16.183,,True,0
2693,موتور AC روتور قفسی 22KW-1450RPM-41.5/23.9A-380/660V,22004,,,,,,,23618,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:54:50.013,,True,0
2694,الکتروموتور گیربکس 0.75KW,,,,,اورهال,,,24607,76,2026-08-31 00:00:00.000,2026-08-30 00:00:00.000,,,,106,28,2026-09-02 18:32:43.150,,True,0
2695,الکتروموتور AC-6.7KW-13HZ-982RPM-400V-14.5A,,,,,سیم پیچی,,,24608,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:20:20.266,,True,0
2696,الکتروموتور AC-6.7KW-13HZ-982RPM-400V-14.5A,,,,,سیم پیچی,,,24609,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:21:43.693,,True,0
2697,الکتروموتور AC-40KW-960RPM-380V-92A,,,,,سیم پیچی,,,24610,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:23:07.826,,True,0
2698,الکتروموتور AC-12.4KW-13HZ,,,,,سیم پیچی,,,24611,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:25:08.836,,True,0
2699,الکتروموتور AC-110KW-1487 RPM-380/660V-205/118A,,,,,سیم پیچی,,,24612,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:28:00.720,,True,0
2700,الکتروموتور AC-450 KW-1491 RPM-400/690V-772/448 A,,,,,سیم پیچی,,,24613,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:29:47.010,,True,0
2701,الکتروموتور AC-13HZ-6.7 KW-982 RPM-400 V-14.5 A,,,,,سیم پیچی,,,24614,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:31:52.130,,True,0
2702,الکتروموتور AC-13HZ-6.7 KW-982 RPM -400 V- 14.5 A,,,,,سیم یپیچی,,,24615,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:35:33.003,,True,0
2703,الکتروموتور AC-13HZ-6.7 KW-982 RPM-400 V-14.5 A,,,,,سیم پیچی,,,24616,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:37:11.316,,True,0
2704,الکتروموتور AC-13HZ-6.7 KW-982 RPM-400 V-14.5 A,,,,,سیم پیچی,,,24617,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:39:51.756,,True,0
2705,الکتروموتور AC-13HZ-6.7 KW-982 RPM-400 V-14.5 A,,,,,سیم پیچی,,,24618,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:40:15.420,,True,0
2706,الکتروموتور AC-12.4KW-13HZ,,,,,سیم پیچی,,,24619,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:41:40.890,,True,0
2707,الکتروموتور AC-12.4KW-13HZ,,,,,سیم پیچی,,,24620,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:42:05.513,,True,0
2708,الکتروموتور AC-7.5KW-1455RPM-400/690V-15.2/8.8A,,,,,سیم پیچی,,,24621,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:43:33.096,,True,0
2709,الکتروموتور AC-7.5KW-1455RPM-400/690V-15.2/8.8A,,,,,سیم پیچی,,,24622,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:44:11.316,,True,0
2710,الکتروموتور AC-37KW-1425RPM-380V-68A,,,,,سیم پیچی,,,24623,12214,,2026-09-02 00:00:00.000,,,,106,28,2026-09-02 19:46:33.936,,True,0
2662,ژنراتور 60KW-1500RPM-113/9A-380V,,,,,,,,20610,176,,2026-07-22 00:00:00.000,,,,69,29,2026-07-27 12:15:09.516,,True,0
2663,روتور مخروطی جرثقیل,,,,,,,,20611,42,2026-07-27 00:00:00.000,2026-07-22 00:00:00.000,,,,69,29,2026-07-27 12:15:54.956,,True,0
RE1-2654,موتور خاص AC,,,,,,,,20612,22,2026-07-29 00:00:00.000,2026-07-26 00:00:00.000,,,,69,29,2026-07-27 12:18:24.456,,True,0
2664,چرخ واگن,,,,,,,,20613,68,,2026-07-26 00:00:00.000,,,,106,28,2026-07-27 12:26:58.756,,True,0
2665,چرخ واگن ,,,,,,,,20614,68,,2026-07-26 00:00:00.000,,,,106,28,2026-07-27 12:27:30.456,,True,0
2666,الکتروموتور 1270/1140KW-1100/1700RPM-1663A-750/800V,,,,,,,,21602,10213,2026-08-03 00:00:00.000,2026-07-29 00:00:00.000,,,,69,29,2026-07-30 09:07:14.373,,True,0
2667,الکتروموتور 315KW-1481RPM-547/515A-400V,,,,,,,,21603,140,,2026-07-29 00:00:00.000,,,,106,28,2026-07-30 09:09:09.680,,True,0
2668,الکتروموتور 315KW-1481RPM-547/515A-400V,,,,,,,,21604,140,,2026-07-29 00:00:00.000,,,,106,28,2026-07-30 09:10:37.213,,True,0
2669,موتور DC سری لیفتراک ,,,825,,اورهال,,,21605,113,,2026-07-29 00:00:00.000,,,,106,28,2026-07-30 09:11:15.110,,True,5
2670,موتور DC سری لیفتراک ,,,825,,اورهال,,,21606,113,,2026-07-29 00:00:00.000,,,,106,28,2026-07-30 09:11:42.376,,True,5
2671,ژنراتور 140KW-1500RPM-267A-380V,,,,,,,,21607,10214,,2026-07-30 00:00:00.000,,,,69,29,2026-08-05 13:30:53.133,,True,0
2672,الکتروموتور 7.5KW-2900RPM-26.2/15.1A-220./380V,,,826,,سیم پیچی,,,21608,145,,2026-08-05 00:00:00.000,,,,106,28,2026-08-05 13:33:47.246,,True,5
2673,الکتروموتور حدودا 4KW,,,826,,سیم پیچی,,,21609,145,,2026-08-05 00:00:00.000,,,,106,28,2026-08-05 13:34:24.903,,True,5
2674,الکتروموتور DC407KW-1100A-400V,,,824,,اورهال,,,22607,116,2026-08-21 00:00:00.000,2026-08-07 00:00:00.000,,,,106,28,2026-08-17 08:49:39.260,,True,5
2675,الکتروموتور AC-75KW-1400RPM,,,823,,سیم پیچی,,,22608,73,2026-08-19 00:00:00.000,2026-08-09 00:00:00.000,,,,106,28,2026-08-17 08:53:22.676,,True,5
2676,استیرر,,,,,,,,22609,11215,,2026-08-11 00:00:00.000,,,,69,29,2026-08-17 08:55:28.920,,True,0
2677,الکتروموتور 11KW-1660RPM-22.5A-380V,,,,,,,,22610,10213,,2026-08-11 00:00:00.000,,,,69,29,2026-08-17 08:56:43.666,,True,0
2678,الکتروموتور 11KW-1460RPM-22.5/113A-380/660V,,,,,,,,22611,10213,,2026-08-11 00:00:00.000,,,,69,29,2026-08-17 08:57:47.090,,True,0
2679,الکتروموتور 985KW-1200RPM-1710/8.2A-600/316V,,,,,,,,22612,11216,,2026-08-12 00:00:00.000,,,,69,29,2026-08-17 09:04:41.300,,True,0
2680,ساخت 15 عدد تخته کلم ,,,,,,,,22613,140,,2026-08-15 00:00:00.000,,,,69,29,2026-08-17 09:11:04.946,,True,0
2681,الکتروموتور 630KW-750RPM-76.5A-6000V,,,,,,,,22614,11217,,2026-08-16 00:00:00.000,,,,69,29,2026-08-17 09:19:39.950,,True,0
RE1-2496,روتور ژنراتور ,,,,,,,,22615,58,,2026-08-08 00:00:00.000,,,,69,29,2026-08-18 11:01:05.140,,True,0
RE1-2481,الکتروموتور 15kw-1450rpm,,,,,,,,22616,118,,2026-08-08 00:00:00.000,,,,69,29,2026-08-18 11:13:19.996,,True,0
2682,الکتروموتور 1000kw-989rpm-380V-1862A,,,,,,,,23607,42,,2026-08-09 00:00:00.000,,,,69,29,2026-08-23 10:56:06.296,,True,0
2683,موتور DC لیفتراک ,,,,,اورهال,,,23608,113,,2026-08-22 00:00:00.000,,,,106,28,2026-08-23 10:56:56.333,,True,5
2684,الکتروموتور 75KW-1500RPM,,,,,,,,23609,118,,2026-08-22 00:00:00.000,,,,106,28,2026-08-23 10:57:50.836,,True,0
2685,موتور AC  روتور قفسی 450KW-1493RPM-777A-400V,22009,,,,,,,23610,12214,,2026-08-23 00:00:00.000,,,,69,29,2026-08-25 09:26:49.073,,True,0
1787,موتور گیربکس 15kw,,,,,سیم پیچی,,,794,106,2022-01-18 00:00:00.000,2021-12-30 00:00:00.000,,,,,,,,False,
1788,پمپ پروانه استیل 2/2kw,,,,,سیم پیچی,,,795,107,2022-01-02 00:00:00.000,2021-12-30 00:00:00.000,,,,,,,,False,
1789,موتور گیربکسی حلزونی فن سرخود,,,,,سیم پیچی,,,796,108,2022-01-16 00:00:00.000,2021-12-24 00:00:00.000,,,,,,,,False,
1790,استاتور آلستوم,0458,,,,سیم پیچی,,,797,58,2022-02-11 00:00:00.000,2021-12-30 00:00:00.000,,,,106,28,,,False,0
1791,فن مگنتی,,,,,سیم پیچی,,,798,107,2022-01-03 00:00:00.000,2022-01-02 00:00:00.000,,,,,,,,False,
1792,مگنت,,,,,سیم پیچی,,,799,109,2022-02-15 00:00:00.000,2022-01-03 00:00:00.000,,,,,,,,False,
1793,استاتور اکسیژن,,,,,اورهال,,,800,24,2022-01-11 00:00:00.000,2022-01-05 00:00:00.000,,,,106,28,,,False,0
1794,ژنراتور 245kw,,,,,سیم پیچی,,,801,110,2022-03-16 00:00:00.000,2022-01-10 00:00:00.000,,,,,,,,False,
1795,فن هواکش توربو,,,,,سیم پیچی,,,802,107,2021-04-14 00:00:00.000,2022-01-11 00:00:00.000,,,,,,,,False,
1796,الکتروموتور 4 kw,,,,,سیم پیچی,,,803,73,2022-01-18 00:00:00.000,2022-01-13 00:00:00.000,,,,,,,,False,
1797,استاتور اکسیژن 200کیلووات,,,,,اورهال,,,804,19,2022-02-20 00:00:00.000,2022-01-16 00:00:00.000,,,,,,,,False,
1798,استاتور اکسیژن 200کیلووات ,,,00221,غیر رسمی,اورهال,,,805,19,2022-06-22 00:00:00.000,2022-01-16 00:00:00.000,,,,,,,,False,8
1799,موتور فن,,,,,سیم پیچی,,,806,107,2022-01-19 00:00:00.000,2022-01-16 00:00:00.000,,,,,,,,False,
1800,موتور کارواش 1400 دور 5/5kw,,,,,اورهال,,,807,111,2022-01-19 00:00:00.000,2022-01-17 00:00:00.000,,,,,,,,False,
1801,الکتروموتور 75کیلووات,,,00202,غیر رسمی,اورهال,,,808,19,2022-02-20 00:00:00.000,2022-01-22 00:00:00.000,,,,,,,,False,8
1802,الکتروموتور 75کیلووات,,,00202,غیر رسمی,اورهال,,,809,19,2022-02-20 00:00:00.000,2022-01-22 00:00:00.000,,,,,,,,False,8
1803,استاتور 200کیلووات,,,00202,غیر رسمی,اورهال,,,810,19,2022-02-20 00:00:00.000,2022-01-24 00:00:00.000,,,,,,,,False,8
1804,رتور 200کیلووات,,,00202,غیر رسمی,اورهال,,,811,19,2022-02-20 00:00:00.000,2022-01-24 00:00:00.000,,,,,,,,False,8
1805,الکتروموتور 250کیلووات,,,,,سیم پیچی,,,812,39,2022-02-06 00:00:00.000,2022-01-25 00:00:00.000,,,,,,,,False,
1806,الکتروموتور2.2 کیلووات,,,,,سیم پیچی,,,813,107,2022-03-02 00:00:00.000,2022-01-25 00:00:00.000,,,,106,28,,,False,0
1807,پمپ آب 2.2 کیلو وات,,,,,سیم پیچی,,,814,107,2022-03-02 00:00:00.000,2022-01-25 00:00:00.000,,,,,,,,False,
1808,الکتروموتور,,,236,رسمی,سیم پیچی,,,815,69,2022-05-07 00:00:00.000,2022-01-26 00:00:00.000,,,,,,,,False,5
1809,الکتروموتور,,,236,رسمی,سیم پیچی,,,816,69,2022-05-07 00:00:00.000,2022-01-26 00:00:00.000,,,,,,,,False,5
1810,الکتروموتور 15کیلووات,,,227,رسمی,سیم پیچی,,,817,106,2022-02-24 00:00:00.000,2022-01-26 00:00:00.000,,,,,,,,False,5
1811,پمپ آب ,,,227,رسمی,سیم پیچی,,,818,106,2022-03-08 00:00:00.000,2022-01-26 00:00:00.000,,,,,,,,False,5
1812,پمپ آب ,,,227,رسمی,سیم پیچی,,,819,106,2022-02-24 00:00:00.000,2022-01-26 00:00:00.000,,,,,,,,False,5
1835,تراکشن آلستوم کامل,,,266,رسمی,سیم پیچی,,,847,58,2022-09-21 00:00:00.000,2022-04-25 00:00:00.000,,,,,,,,False,5
1836,الکترو موتور kw350,,,233,رسمی,اورهال ,,,848,39,2022-04-26 00:00:00.000,2022-04-25 00:00:00.000,,,,,,,,False,5
1837,ترانس 1600KVA,,,258-259,رسمی,اورهال ,,,849,63,2022-05-28 00:00:00.000,2022-04-26 00:00:00.000,,,,,,,,False,5
1838,رکتی فایر 600 امپر,,,272-273,رسمی,ساخت تحریک,,,850,63,2022-06-21 00:00:00.000,2022-04-26 00:00:00.000,,,,,,,,False,5
1839,کنتانتور,,,272-273,رسمی,ساخت تحریک,,,851,63,2022-06-21 00:00:00.000,2022-04-26 00:00:00.000,,,,,,,,False,5
1840,الکترو موتور 18/5 کیلو وات,,,269,رسمی,سیم پیچی,,,852,106,2022-05-12 00:00:00.000,2022-04-26 00:00:00.000,,,,,,,,False,5
1841,قالپاق شکسته الکتروموتور,,,261,رسمی,خرید درب قالپاق,,,853,109,2022-05-31 00:00:00.000,2022-04-09 00:00:00.000,,,,,,,,False,5
1842,استاتور 200,,,00211,غیر رسمی,اورهال,,,854,90,2022-05-08 00:00:00.000,2022-04-28 00:00:00.000,,,,,,,,False,8
1843,تحریک,,,00211,غیر رسمی,اورهال,,,855,90,2022-05-08 00:00:00.000,2022-04-28 00:00:00.000,,,,,,,,False,8
1844,الکتروموتور22کیلووات,,,234*235,رسمی,سیم پیچی,,,856,40,2022-06-01 00:00:00.000,2022-04-28 00:00:00.000,,,,,,,,False,5
RE1/1656,ارمیچر فن دینامیک,,,,,برگشتی,,,857,53,2022-05-05 00:00:00.000,2022-04-09 00:00:00.000,,,,,,,,False,
1845,موتورنهویه 630kw,,,,,گارانتی,,,858,105,2022-07-20 00:00:00.000,2022-05-02 00:00:00.000,,,,106,28,,,False,3
1846,پمپ اب یک اسب,,,,,عودت ,,,859,106,2022-05-10 00:00:00.000,2022-05-08 00:00:00.000,,,,106,28,,,False,6
1847,گان هوایی 36/2kva,,,242,رسمی,سیم پیچی,,,860,22,2022-05-18 00:00:00.000,2022-05-09 00:00:00.000,,,,,,,,False,5
1848,الکتروموتورACDC,,,00223,غیر رسمی,سیم پیچی,,,861,8,2022-05-26 00:00:00.000,2022-05-09 00:00:00.000,,,,,,,,False,8
1849,الکتروموتور 15kw,,,,,عودت شد,,,862,106,2022-05-17 00:00:00.000,2022-05-10 00:00:00.000,,,,106,28,,,False,6
1850,الکتروموتور فن تهویه,,,264-265,رسمی,سیم پیچی,,,863,54,2022-06-01 00:00:00.000,2022-05-11 00:00:00.000,,,,,,,,False,5
1851,الکتروموتور7/5kw,,, ,,اسقاط شد,,,864,106,2022-05-17 00:00:00.000,2022-05-14 00:00:00.000,,,,,,,,False,
1852,نصب و راه اندازی رله,,,269,رسمی,سیم پیچی,,,865,106,2022-05-16 00:00:00.000,2022-05-15 00:00:00.000,,,,,,,,False,5
1853,پمپ اب 1/5kw,,,269,رسمی,سیم پیچی,,,866,106,2022-06-15 00:00:00.000,2022-05-17 00:00:00.000,,,,,,,,False,5
1854,ترانس گان هوایی,,,260,رسمی,سیم پیچی,,,867,22,2022-09-07 00:00:00.000,2022-05-19 00:00:00.000,,,,,,,,False,5
RE1/1596,ارمیچر فن دینامیک,AR0053KW,,,,برگشتی,,,868,53,2022-04-17 00:00:00.000,2022-05-18 00:00:00.000,,,,106,28,,,False,0
1855,موتورکولر,,,,,حاج حسین رحمت الهی,,,869,73,2022-05-23 00:00:00.000,2022-05-19 00:00:00.000,,,,,,,,False,
1856,موتورکولر,,,,,حاج حسین رحمت الهی,,,870,73,2022-05-23 00:00:00.000,2022-05-21 00:00:00.000,,,,,,,,False,
1857,موتورکولر,,,,,حاج حسین رحمت الهی,,,871,98,2022-06-09 00:00:00.000,2022-05-26 00:00:00.000,,,,,,,,False,
1858,فن تهویه,,,275-276,رسمی,سیم پیچی,,,872,54,2022-07-04 00:00:00.000,2022-06-01 00:00:00.000,,,,,,,,False,5
1859,الکترو موتور 18/5 کیلو وات,,,266-267,رسمی,سیم پیچی,,,873,40,2022-08-10 00:00:00.000,2022-06-01 00:00:00.000,,,,,,,,False,5
1860,الکترو موتور18/5 کیلووات,,,266-267,رسمی,سیم پیچی,,,874,40,2022-08-10 00:00:00.000,2022-06-01 00:00:00.000,,,,,,,,False,5
1861,صفحه های فیلتر روغن,,,,,سند پلاست,,,875,115,,2022-05-29 00:00:00.000,,,,,,,,False,
1862,الکتروموتور جرثقیل 31 kw,,,262/263,رسمی,سیم پیچی,,,876,109,2022-06-12 00:00:00.000,2022-06-06 00:00:00.000,,,,,,,,False,5
1863,4عدد قطب استاتور4/5تن,,,00220,غیر رسمی,ساخت,,,877,101,2022-06-12 00:00:00.000,2022-06-06 00:00:00.000,,,,,,,,False,8
1864,پمپ اب یک اسب,,,00217,غیر رسمی,سیم پیچی,,,878,111,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000,,,,,,,,False,8
1865,الکتروموتور37KW,,,270-271,رسمی,سیم پیچی,,,879,50,2022-06-20 00:00:00.000,2022-06-13 00:00:00.000,2024-02-03,,,,,,,False,5
1866,الکتروموتورdc,,,00226,غیر رسمی,تعویض کلکتور,,,880,116,2022-07-17 00:00:00.000,2022-06-18 00:00:00.000,,,,,,,,False,8
1867,استاتور اکسیژن165,,,00219,غیر رسمی,اورهال,,,881,189,2022-06-19 00:00:00.000,2022-06-19 00:00:00.000,,,,106,28,,,False,8
1868,الکتروموتور110kw,,,301,رسمی,سیم پیچی و تعویض بلبرینگ,,,882,19,2023-03-15 00:00:00.000,2022-06-22 00:00:00.000,,,,,,,,False,5
1869,یوک ,,,,,عودت,,,883,109,2022-11-16 00:00:00.000,2022-06-20 00:00:00.000,,,,106,28,,,False,6
1870,یوک ,,,,,عودت,,,884,109,2022-11-16 00:00:00.000,2022-06-20 00:00:00.000,,,,106,28,,,False,6
1871,ارمیپر جرثقیل 2kw,,,279,رسمی,جوشکاری رتور,,,885,13,2022-07-23 00:00:00.000,2022-06-26 00:00:00.000,,,,,,,,False,5
1872,ارمیچر جرثقیل 5/5 kw,,,278,رسمی,جوشکاری رتور,,,886,13,2022-07-23 00:00:00.000,2022-06-26 00:00:00.000,,,,,,,,False,5
1873,استاتور و رتور تحریک,,,274,رسمی,سیم پیچی,,,887,118,2022-07-01 00:00:00.000,2022-06-26 00:00:00.000,2024-02-03,,,,,,,False,5
1874,پمپ اب0/5 kw,,,00227,غیر رسمی,سیم پیچی ,,,888,107,2022-07-03 00:00:00.000,2022-06-27 00:00:00.000,,,,,,,,False,8
1875,پمپ اب 0/75kw,,,00227,غیر رسمی,سیم پیچی ,,,889,107,2022-07-12 00:00:00.000,2022-06-27 00:00:00.000,,,,,,,,False,8
1876,پمپ اب 0/75 kw,,,00227,غیر رسمی,سیم پیچی ,,,890,107,2022-06-30 00:00:00.000,2022-06-27 00:00:00.000,,,,,,,,False,8
1877,الکتروموتور 1//1kw,,,0224,غیر رسمی,تعویض پلاتین و تعویض بلبرینگ ,,,891,98,2022-07-02 00:00:00.000,2022-06-29 00:00:00.000,,,,,,,,False,8
1878,موتورگیربکسی 1/5 kw,,,00246,غیر رسمی,تعویض بلبرینگ,,,892,98,2022-06-30 00:00:00.000,2022-06-30 00:00:00.000,,,,,,,,False,8
1879,الکتروموتور2800 دور 2/2kw,,,00227,غیر رسمی,سیم پیچی ,,,893,107,2022-07-12 00:00:00.000,2022-06-30 00:00:00.000,,,,,,,,False,8
1880,استاتور اکسیژن,,,281,رسمی,سیم پیچی تعویض عایق,,,894,26,2022-07-25 00:00:00.000,2022-07-02 00:00:00.000,,,,,,,,False,5
1881,پمپ اب 1 اسب,,,280,رسمی,سیم پیچی ,,,895,107,2022-07-12 00:00:00.000,2022-07-04 00:00:00.000,,,,,,,,False,5
1882,الکتروموتور ضدانفجار,,,313-314,رسمی,سیم پیچی جوش تراش در قالپاق ها,,,896,54,2022-10-25 00:00:00.000,2022-07-04 00:00:00.000,,,,,,,,False,5
1883,فن تهویه,,,282/283,رسمی,سیم پیچی ,,,897,54,2022-08-03 00:00:00.000,2022-07-04 00:00:00.000,,,,,,,,False,5
1884,ارمیچر 4/5 تن,,,309,رسمی,سیم پیچی و بازسازی کلکتور,,,898,41,2022-10-09 00:00:00.000,2022-07-05 00:00:00.000,,,,,,,,False,5
1885,ارمیچر 4/5 تن,,,309,رسمی,سیم پیچی و بازسازی کلکتور,,,899,41,2022-10-09 00:00:00.000,2022-07-05 00:00:00.000,,,,,,,,False,5
1886,الکتروموتور ac,,,277,رسمی,ساخت و تعویض شافت و بلبرینگ,,,900,22,2022-07-13 00:00:00.000,2022-07-05 00:00:00.000,,,,,,,,False,5
1887,پمپ اب 1 اسب ,,,280,رسمی,سیم پیچی ,,,901,107,2022-07-12 00:00:00.000,2022-07-06 00:00:00.000,,,,,,,,False,5
1888,الکتروموتورdc,,,302,رسمی,بازسازی ,,,902,13,2022-09-19 00:00:00.000,2022-07-06 00:00:00.000,,,,,,,,False,5
1889,الکتروموتور 2/2kw,,,00229,غیر رسمی,سیم پیچی تعویض بلبرینگ,,,903,119,2022-09-19 00:00:00.000,2022-07-08 00:00:00.000,,,,106,28,2025-12-10 21:48:26.583,2025-12-10 00:00:00.000,False,8
1890,استاتور 6کیلوولت 300kw,,,00242,غیر رسمی,اورهال,,,904,120,2022-08-24 00:00:00.000,2022-07-11 00:00:00.000,,,,,,,,False,8
1891,استاتور 6کیلوولت 300kw,,,00242,غیر رسمی,اورهال,,,905,120,2022-08-24 00:00:00.000,2022-07-11 00:00:00.000,,,,,,,,False,8
1892,استاتور 6کیلوولت 300kw,,,00237,غیر رسمی,اورهال,,,906,121,2022-08-24 00:00:00.000,2022-07-11 00:00:00.000,,,,,,,,False,8
1893,استاتور 6کیلوولت 300kw,,,00237,غیر رسمی,اورهال,,,907,122,2022-08-24 00:00:00.000,2022-07-11 00:00:00.000,,,,,,,,False,8
